edaae300-172d-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-09 22:23:48;86;2022-08-09 22:23:48;96;2022-08-09 22:23:48;631;2022-08-09 22:23:48;41;2022-08-09 22:23:48;0;2022-08-09 22:23:48;45;2022-08-09 22:23:48;1;2022-08-09 22:23:48;28.8;2022-08-09 22:23:48;1577944529;2022-08-09 22:23:48;normal
;2022-08-09 22:28:48;87;2022-08-09 22:28:48;96;2022-08-09 22:28:48;620;2022-08-09 22:28:48;41;2022-08-09 22:28:48;0;2022-08-09 22:28:48;46;2022-08-09 22:28:48;1;2022-08-09 22:28:48;28.8;2022-08-09 22:28:48;1577944829;2022-08-09 22:28:48;normal
;2022-08-09 22:33:48;87;2022-08-09 22:33:48;96;2022-08-09 22:33:48;635;2022-08-09 22:33:48;41;2022-08-09 22:33:48;0;2022-08-09 22:33:48;46;2022-08-09 22:33:48;1;2022-08-09 22:33:48;28.8;2022-08-09 22:33:48;1577945129;2022-08-09 22:33:48;normal
;2022-08-09 22:38:48;86;2022-08-09 22:38:48;96;2022-08-09 22:38:48;636;2022-08-09 22:38:48;41;2022-08-09 22:38:48;0;2022-08-09 22:38:48;46;2022-08-09 22:38:48;1;2022-08-09 22:38:48;28.8;2022-08-09 22:38:48;1577945429;2022-08-09 22:38:48;normal
;2022-08-09 22:43:47;86;2022-08-09 22:43:47;96;2022-08-09 22:43:47;612;2022-08-09 22:43:47;41;2022-08-09 22:43:47;0;2022-08-09 22:43:47;46;2022-08-09 22:43:47;1;2022-08-09 22:43:47;28.8;2022-08-09 22:43:47;1577945729;2022-08-09 22:43:47;normal
;2022-08-09 22:53:48;86;2022-08-09 22:53:48;96;2022-08-09 22:53:48;629;2022-08-09 22:53:48;41;2022-08-09 22:53:48;0;2022-08-09 22:53:48;46;2022-08-09 22:53:48;1;2022-08-09 22:53:48;28.8;2022-08-09 22:53:48;1577946094;2022-08-09 22:53:48;normal
;2022-08-09 22:53:50;86;2022-08-09 22:53:50;96;2022-08-09 22:53:50;624;2022-08-09 22:53:50;42;2022-08-09 22:53:50;0;2022-08-09 22:53:50;49;2022-08-09 22:53:50;1;2022-08-09 22:53:50;28.8;2022-08-09 22:53:50;1577946329;2022-08-09 22:53:50;normal
;2022-08-09 22:58:48;86;2022-08-09 22:58:48;96;2022-08-09 22:58:48;625;2022-08-09 22:58:48;42;2022-08-09 22:58:48;0;2022-08-09 22:58:48;45;2022-08-09 22:58:48;1;2022-08-09 22:58:48;28.8;2022-08-09 22:58:48;1577946629;2022-08-09 22:58:48;normal
;2022-08-09 23:03:47;86;2022-08-09 23:03:47;96;2022-08-09 23:03:47;628;2022-08-09 23:03:47;42;2022-08-09 23:03:47;0;2022-08-09 23:03:47;46;2022-08-09 23:03:47;1;2022-08-09 23:03:47;28.8;2022-08-09 23:03:47;1577946929;2022-08-09 23:03:47;normal
;2022-08-09 23:08:47;86;2022-08-09 23:08:47;96;2022-08-09 23:08:47;625;2022-08-09 23:08:47;42;2022-08-09 23:08:47;0;2022-08-09 23:08:47;46;2022-08-09 23:08:47;1;2022-08-09 23:08:47;28.7;2022-08-09 23:08:47;1577947229;2022-08-09 23:08:47;normal
;2022-08-09 23:13:48;86;2022-08-09 23:13:48;96;2022-08-09 23:13:48;633;2022-08-09 23:13:48;42;2022-08-09 23:13:48;0;2022-08-09 23:13:48;46;2022-08-09 23:13:48;1;2022-08-09 23:13:48;28.7;2022-08-09 23:13:48;1577947529;2022-08-09 23:13:48;normal
;2022-08-09 23:18:48;86;2022-08-09 23:18:48;96;2022-08-09 23:18:48;621;2022-08-09 23:18:48;42;2022-08-09 23:18:48;0;2022-08-09 23:18:48;45;2022-08-09 23:18:48;1;2022-08-09 23:18:48;28.7;2022-08-09 23:18:48;1577947829;2022-08-09 23:18:48;normal
;2022-08-09 23:23:48;86;2022-08-09 23:23:48;96;2022-08-09 23:23:48;635;2022-08-09 23:23:48;42;2022-08-09 23:23:48;0;2022-08-09 23:23:48;46;2022-08-09 23:23:48;1;2022-08-09 23:23:48;28.7;2022-08-09 23:23:48;1577948129;2022-08-09 23:23:48;normal
;2022-08-09 23:28:48;86;2022-08-09 23:28:48;96;2022-08-09 23:28:48;638;2022-08-09 23:28:48;42;2022-08-09 23:28:48;0;2022-08-09 23:28:48;46;2022-08-09 23:28:48;1;2022-08-09 23:28:48;28.7;2022-08-09 23:28:48;1577948429;2022-08-09 23:28:48;normal
;2022-08-09 23:33:47;86;2022-08-09 23:33:47;96;2022-08-09 23:33:47;619;2022-08-09 23:33:47;42;2022-08-09 23:33:47;0;2022-08-09 23:33:47;46;2022-08-09 23:33:47;1;2022-08-09 23:33:47;28.7;2022-08-09 23:33:47;1577948729;2022-08-09 23:33:47;normal
;2022-08-09 23:38:49;86;2022-08-09 23:38:49;96;2022-08-09 23:38:49;626;2022-08-09 23:38:49;42;2022-08-09 23:38:49;0;2022-08-09 23:38:49;45;2022-08-09 23:38:49;1;2022-08-09 23:38:49;28.7;2022-08-09 23:38:49;1577949029;2022-08-09 23:38:49;normal
;2022-08-09 23:43:48;86;2022-08-09 23:43:48;96;2022-08-09 23:43:48;637;2022-08-09 23:43:48;42;2022-08-09 23:43:48;0;2022-08-09 23:43:48;46;2022-08-09 23:43:48;1;2022-08-09 23:43:48;28.7;2022-08-09 23:43:48;1577949329;2022-08-09 23:43:48;normal
;2022-08-09 23:48:48;86;2022-08-09 23:48:48;96;2022-08-09 23:48:48;630;2022-08-09 23:48:48;42;2022-08-09 23:48:48;0;2022-08-09 23:48:48;46;2022-08-09 23:48:48;1;2022-08-09 23:48:48;28.7;2022-08-09 23:48:48;1577949629;2022-08-09 23:48:48;normal
;2022-08-09 23:53:48;86;2022-08-09 23:53:48;95;2022-08-09 23:53:48;614;2022-08-09 23:53:48;42;2022-08-09 23:53:48;0;2022-08-09 23:53:48;46;2022-08-09 23:53:48;1;2022-08-09 23:53:48;28.6;2022-08-09 23:53:48;1577949929;2022-08-09 23:53:48;normal
;2022-08-09 23:58:48;87;2022-08-09 23:58:48;95;2022-08-09 23:58:48;628;2022-08-09 23:58:48;42;2022-08-09 23:58:48;0;2022-08-09 23:58:48;46;2022-08-09 23:58:48;1;2022-08-09 23:58:48;28.6;2022-08-09 23:58:48;1577950229;2022-08-09 23:58:48;normal
;2022-08-10 00:03:47;87;2022-08-10 00:03:47;95;2022-08-10 00:03:47;645;2022-08-10 00:03:47;42;2022-08-10 00:03:47;0;2022-08-10 00:03:47;46;2022-08-10 00:03:47;1;2022-08-10 00:03:47;28.6;2022-08-10 00:03:47;1577950529;2022-08-10 00:03:47;normal
;2022-08-10 00:08:48;87;2022-08-10 00:08:48;95;2022-08-10 00:08:48;631;2022-08-10 00:08:48;42;2022-08-10 00:08:48;0;2022-08-10 00:08:48;46;2022-08-10 00:08:48;1;2022-08-10 00:08:48;28.6;2022-08-10 00:08:48;1577950829;2022-08-10 00:08:48;normal
;2022-08-10 00:13:47;86;2022-08-10 00:13:47;95;2022-08-10 00:13:47;618;2022-08-10 00:13:47;43;2022-08-10 00:13:47;0;2022-08-10 00:13:47;46;2022-08-10 00:13:47;1;2022-08-10 00:13:47;28.6;2022-08-10 00:13:47;1577951129;2022-08-10 00:13:47;normal
;2022-08-10 00:23:47;86;2022-08-10 00:23:47;95;2022-08-10 00:23:47;629;2022-08-10 00:23:47;43;2022-08-10 00:23:47;0;2022-08-10 00:23:47;46;2022-08-10 00:23:47;1;2022-08-10 00:23:47;28.5;2022-08-10 00:23:47;1577951494;2022-08-10 00:23:47;normal
;2022-08-10 00:23:50;86;2022-08-10 00:23:50;95;2022-08-10 00:23:50;634;2022-08-10 00:23:50;43;2022-08-10 00:23:50;0;2022-08-10 00:23:50;50;2022-08-10 00:23:50;1;2022-08-10 00:23:50;28.5;2022-08-10 00:23:50;1577951729;2022-08-10 00:23:50;normal
;2022-08-10 00:28:48;85;2022-08-10 00:28:48;95;2022-08-10 00:28:48;629;2022-08-10 00:28:48;43;2022-08-10 00:28:48;0;2022-08-10 00:28:48;46;2022-08-10 00:28:48;1;2022-08-10 00:28:48;28.5;2022-08-10 00:28:48;1577952029;2022-08-10 00:28:48;normal
;2022-08-10 00:33:47;86;2022-08-10 00:33:47;95;2022-08-10 00:33:47;633;2022-08-10 00:33:47;43;2022-08-10 00:33:47;0;2022-08-10 00:33:47;46;2022-08-10 00:33:47;1;2022-08-10 00:33:47;28.5;2022-08-10 00:33:47;1577952329;2022-08-10 00:33:47;normal
;2022-08-10 00:38:48;86;2022-08-10 00:38:48;95;2022-08-10 00:38:48;624;2022-08-10 00:38:48;43;2022-08-10 00:38:48;0;2022-08-10 00:38:48;46;2022-08-10 00:38:48;1;2022-08-10 00:38:48;28.5;2022-08-10 00:38:48;1577952629;2022-08-10 00:38:48;normal
;2022-08-10 00:43:47;86;2022-08-10 00:43:47;95;2022-08-10 00:43:47;627;2022-08-10 00:43:47;43;2022-08-10 00:43:47;0;2022-08-10 00:43:47;46;2022-08-10 00:43:47;1;2022-08-10 00:43:47;28.5;2022-08-10 00:43:47;1577952929;2022-08-10 00:43:47;normal
;2022-08-10 00:48:47;86;2022-08-10 00:48:47;95;2022-08-10 00:48:47;625;2022-08-10 00:48:47;43;2022-08-10 00:48:47;0;2022-08-10 00:48:47;46;2022-08-10 00:48:47;1;2022-08-10 00:48:47;28.5;2022-08-10 00:48:47;1577953229;2022-08-10 00:48:47;normal
;2022-08-10 00:53:47;86;2022-08-10 00:53:47;95;2022-08-10 00:53:47;627;2022-08-10 00:53:47;43;2022-08-10 00:53:47;0;2022-08-10 00:53:47;46;2022-08-10 00:53:47;1;2022-08-10 00:53:47;28.5;2022-08-10 00:53:47;1577953529;2022-08-10 00:53:47;normal
;2022-08-10 00:58:47;86;2022-08-10 00:58:47;95;2022-08-10 00:58:47;619;2022-08-10 00:58:47;43;2022-08-10 00:58:47;0;2022-08-10 00:58:47;46;2022-08-10 00:58:47;1;2022-08-10 00:58:47;28.5;2022-08-10 00:58:47;1577953829;2022-08-10 00:58:47;normal
;2022-08-10 01:03:47;86;2022-08-10 01:03:47;95;2022-08-10 01:03:47;623;2022-08-10 01:03:47;43;2022-08-10 01:03:47;0;2022-08-10 01:03:47;46;2022-08-10 01:03:47;1;2022-08-10 01:03:47;28.5;2022-08-10 01:03:47;1577954129;2022-08-10 01:03:47;normal
;2022-08-10 01:08:47;85;2022-08-10 01:08:47;95;2022-08-10 01:08:47;628;2022-08-10 01:08:47;43;2022-08-10 01:08:47;0;2022-08-10 01:08:47;46;2022-08-10 01:08:47;1;2022-08-10 01:08:47;28.5;2022-08-10 01:08:47;1577954429;2022-08-10 01:08:47;normal
;2022-08-10 01:13:47;87;2022-08-10 01:13:47;95;2022-08-10 01:13:47;617;2022-08-10 01:13:47;43;2022-08-10 01:13:47;0;2022-08-10 01:13:47;46;2022-08-10 01:13:47;1;2022-08-10 01:13:47;28.4;2022-08-10 01:13:47;1577954729;2022-08-10 01:13:47;normal
;2022-08-10 01:18:47;86;2022-08-10 01:18:47;95;2022-08-10 01:18:47;623;2022-08-10 01:18:47;43;2022-08-10 01:18:47;0;2022-08-10 01:18:47;46;2022-08-10 01:18:47;1;2022-08-10 01:18:47;28.5;2022-08-10 01:18:47;1577955029;2022-08-10 01:18:47;normal
;2022-08-10 01:23:47;86;2022-08-10 01:23:47;95;2022-08-10 01:23:47;639;2022-08-10 01:23:47;43;2022-08-10 01:23:47;0;2022-08-10 01:23:47;46;2022-08-10 01:23:47;1;2022-08-10 01:23:47;28.4;2022-08-10 01:23:47;1577955329;2022-08-10 01:23:47;normal
;2022-08-10 01:28:47;86;2022-08-10 01:28:47;95;2022-08-10 01:28:47;636;2022-08-10 01:28:47;43;2022-08-10 01:28:47;0;2022-08-10 01:28:47;46;2022-08-10 01:28:47;1;2022-08-10 01:28:47;28.5;2022-08-10 01:28:47;1577955629;2022-08-10 01:28:47;normal
;2022-08-10 01:33:47;86;2022-08-10 01:33:47;95;2022-08-10 01:33:47;624;2022-08-10 01:33:47;43;2022-08-10 01:33:47;0;2022-08-10 01:33:47;46;2022-08-10 01:33:47;1;2022-08-10 01:33:47;28.4;2022-08-10 01:33:47;1577955929;2022-08-10 01:33:47;normal
;2022-08-10 01:38:47;86;2022-08-10 01:38:47;95;2022-08-10 01:38:47;633;2022-08-10 01:38:47;43;2022-08-10 01:38:47;0;2022-08-10 01:38:47;46;2022-08-10 01:38:47;1;2022-08-10 01:38:47;28.4;2022-08-10 01:38:47;1577956229;2022-08-10 01:38:47;normal
;2022-08-10 01:43:47;86;2022-08-10 01:43:47;95;2022-08-10 01:43:47;620;2022-08-10 01:43:47;43;2022-08-10 01:43:47;0;2022-08-10 01:43:47;46;2022-08-10 01:43:47;1;2022-08-10 01:43:47;28.4;2022-08-10 01:43:47;1577956529;2022-08-10 01:43:47;normal
;2022-08-10 01:48:47;86;2022-08-10 01:48:47;95;2022-08-10 01:48:47;631;2022-08-10 01:48:47;42;2022-08-10 01:48:47;0;2022-08-10 01:48:47;46;2022-08-10 01:48:47;1;2022-08-10 01:48:47;28.4;2022-08-10 01:48:47;1577956829;2022-08-10 01:48:47;normal
;2022-08-10 01:53:47;86;2022-08-10 01:53:47;95;2022-08-10 01:53:47;617;2022-08-10 01:53:47;42;2022-08-10 01:53:47;0;2022-08-10 01:53:47;46;2022-08-10 01:53:47;1;2022-08-10 01:53:47;28.4;2022-08-10 01:53:47;1577957129;2022-08-10 01:53:47;normal
;2022-08-10 02:03:47;86;2022-08-10 02:03:47;95;2022-08-10 02:03:47;615;2022-08-10 02:03:47;42;2022-08-10 02:03:47;0;2022-08-10 02:03:47;46;2022-08-10 02:03:47;1;2022-08-10 02:03:47;28.4;2022-08-10 02:03:47;1577957494;2022-08-10 02:03:47;normal
;2022-08-10 02:03:49;86;2022-08-10 02:03:49;95;2022-08-10 02:03:49;628;2022-08-10 02:03:49;42;2022-08-10 02:03:49;0;2022-08-10 02:03:49;49;2022-08-10 02:03:49;1;2022-08-10 02:03:49;28.4;2022-08-10 02:03:49;1577957729;2022-08-10 02:03:49;normal
;2022-08-10 02:08:47;86;2022-08-10 02:08:47;95;2022-08-10 02:08:47;629;2022-08-10 02:08:47;42;2022-08-10 02:08:47;0;2022-08-10 02:08:47;46;2022-08-10 02:08:47;1;2022-08-10 02:08:47;28.4;2022-08-10 02:08:47;1577958029;2022-08-10 02:08:47;normal
;2022-08-10 02:13:47;86;2022-08-10 02:13:47;95;2022-08-10 02:13:47;624;2022-08-10 02:13:47;42;2022-08-10 02:13:47;0;2022-08-10 02:13:47;46;2022-08-10 02:13:47;1;2022-08-10 02:13:47;28.3;2022-08-10 02:13:47;1577958329;2022-08-10 02:13:47;normal
;2022-08-10 02:18:47;85;2022-08-10 02:18:47;95;2022-08-10 02:18:47;628;2022-08-10 02:18:47;42;2022-08-10 02:18:47;0;2022-08-10 02:18:47;46;2022-08-10 02:18:47;1;2022-08-10 02:18:47;28.3;2022-08-10 02:18:47;1577958629;2022-08-10 02:18:47;normal
;2022-08-10 02:23:48;84;2022-08-10 02:23:48;95;2022-08-10 02:23:48;610;2022-08-10 02:23:48;42;2022-08-10 02:23:48;0;2022-08-10 02:23:48;46;2022-08-10 02:23:48;1;2022-08-10 02:23:48;28.3;2022-08-10 02:23:48;1577958929;2022-08-10 02:23:48;normal
;2022-08-10 02:28:47;86;2022-08-10 02:28:47;95;2022-08-10 02:28:47;609;2022-08-10 02:28:47;42;2022-08-10 02:28:47;0;2022-08-10 02:28:47;46;2022-08-10 02:28:47;1;2022-08-10 02:28:47;28.3;2022-08-10 02:28:47;1577959229;2022-08-10 02:28:47;normal
;2022-08-10 02:33:47;85;2022-08-10 02:33:47;95;2022-08-10 02:33:47;617;2022-08-10 02:33:47;42;2022-08-10 02:33:47;0;2022-08-10 02:33:47;46;2022-08-10 02:33:47;1;2022-08-10 02:33:47;28.3;2022-08-10 02:33:47;1577959529;2022-08-10 02:33:47;normal
;2022-08-10 02:38:47;86;2022-08-10 02:38:47;95;2022-08-10 02:38:47;611;2022-08-10 02:38:47;42;2022-08-10 02:38:47;0;2022-08-10 02:38:47;46;2022-08-10 02:38:47;1;2022-08-10 02:38:47;28.3;2022-08-10 02:38:47;1577959829;2022-08-10 02:38:47;normal
;2022-08-10 02:43:47;85;2022-08-10 02:43:47;95;2022-08-10 02:43:47;620;2022-08-10 02:43:47;42;2022-08-10 02:43:47;0;2022-08-10 02:43:47;46;2022-08-10 02:43:47;1;2022-08-10 02:43:47;28.3;2022-08-10 02:43:47;1577960129;2022-08-10 02:43:47;normal
;2022-08-10 02:48:47;86;2022-08-10 02:48:47;95;2022-08-10 02:48:47;617;2022-08-10 02:48:47;42;2022-08-10 02:48:47;0;2022-08-10 02:48:47;46;2022-08-10 02:48:47;1;2022-08-10 02:48:47;28.3;2022-08-10 02:48:47;1577960429;2022-08-10 02:48:47;normal
;2022-08-10 02:53:47;86;2022-08-10 02:53:47;95;2022-08-10 02:53:47;639;2022-08-10 02:53:47;42;2022-08-10 02:53:47;0;2022-08-10 02:53:47;46;2022-08-10 02:53:47;1;2022-08-10 02:53:47;28.3;2022-08-10 02:53:47;1577960729;2022-08-10 02:53:47;normal
;2022-08-10 02:58:47;85;2022-08-10 02:58:47;95;2022-08-10 02:58:47;609;2022-08-10 02:58:47;42;2022-08-10 02:58:47;0;2022-08-10 02:58:47;46;2022-08-10 02:58:47;1;2022-08-10 02:58:47;28.3;2022-08-10 02:58:47;1577961029;2022-08-10 02:58:47;normal
;2022-08-10 03:03:47;86;2022-08-10 03:03:47;95;2022-08-10 03:03:47;633;2022-08-10 03:03:47;42;2022-08-10 03:03:47;0;2022-08-10 03:03:47;46;2022-08-10 03:03:47;1;2022-08-10 03:03:47;28.2;2022-08-10 03:03:47;1577961329;2022-08-10 03:03:47;normal
;2022-08-10 03:08:47;86;2022-08-10 03:08:47;95;2022-08-10 03:08:47;631;2022-08-10 03:08:47;42;2022-08-10 03:08:47;0;2022-08-10 03:08:47;46;2022-08-10 03:08:47;1;2022-08-10 03:08:47;28.2;2022-08-10 03:08:47;1577961629;2022-08-10 03:08:47;normal
;2022-08-10 03:13:47;85;2022-08-10 03:13:47;95;2022-08-10 03:13:47;634;2022-08-10 03:13:47;42;2022-08-10 03:13:47;0;2022-08-10 03:13:47;46;2022-08-10 03:13:47;1;2022-08-10 03:13:47;28.2;2022-08-10 03:13:47;1577961929;2022-08-10 03:13:47;normal
;2022-08-10 03:18:47;87;2022-08-10 03:18:47;95;2022-08-10 03:18:47;623;2022-08-10 03:18:47;42;2022-08-10 03:18:47;0;2022-08-10 03:18:47;46;2022-08-10 03:18:47;1;2022-08-10 03:18:47;28.2;2022-08-10 03:18:47;1577962229;2022-08-10 03:18:47;normal
;2022-08-10 03:23:47;86;2022-08-10 03:23:47;95;2022-08-10 03:23:47;619;2022-08-10 03:23:47;42;2022-08-10 03:23:47;0;2022-08-10 03:23:47;46;2022-08-10 03:23:47;1;2022-08-10 03:23:47;28.3;2022-08-10 03:23:47;1577962529;2022-08-10 03:23:47;normal
;2022-08-10 03:28:47;86;2022-08-10 03:28:47;95;2022-08-10 03:28:47;628;2022-08-10 03:28:47;42;2022-08-10 03:28:47;0;2022-08-10 03:28:47;46;2022-08-10 03:28:47;1;2022-08-10 03:28:47;28.2;2022-08-10 03:28:47;1577962829;2022-08-10 03:28:47;normal
;2022-08-10 03:33:47;86;2022-08-10 03:33:47;95;2022-08-10 03:33:47;617;2022-08-10 03:33:47;42;2022-08-10 03:33:47;0;2022-08-10 03:33:47;46;2022-08-10 03:33:47;1;2022-08-10 03:33:47;28.2;2022-08-10 03:33:47;1577963129;2022-08-10 03:33:47;normal
;2022-08-10 03:38:47;84;2022-08-10 03:38:47;95;2022-08-10 03:38:47;631;2022-08-10 03:38:47;42;2022-08-10 03:38:47;0;2022-08-10 03:38:47;46;2022-08-10 03:38:47;1;2022-08-10 03:38:47;28.2;2022-08-10 03:38:47;1577963429;2022-08-10 03:38:47;normal
;2022-08-10 03:43:46;86;2022-08-10 03:43:46;95;2022-08-10 03:43:46;625;2022-08-10 03:43:46;42;2022-08-10 03:43:46;0;2022-08-10 03:43:46;46;2022-08-10 03:43:46;1;2022-08-10 03:43:46;28.2;2022-08-10 03:43:46;1577963729;2022-08-10 03:43:46;normal
;2022-08-10 03:48:47;86;2022-08-10 03:48:47;95;2022-08-10 03:48:47;614;2022-08-10 03:48:47;42;2022-08-10 03:48:47;0;2022-08-10 03:48:47;46;2022-08-10 03:48:47;1;2022-08-10 03:48:47;28.2;2022-08-10 03:48:47;1577964029;2022-08-10 03:48:47;normal
;2022-08-10 03:53:47;86;2022-08-10 03:53:47;95;2022-08-10 03:53:47;621;2022-08-10 03:53:47;42;2022-08-10 03:53:47;0;2022-08-10 03:53:47;46;2022-08-10 03:53:47;1;2022-08-10 03:53:47;28.2;2022-08-10 03:53:47;1577964329;2022-08-10 03:53:47;normal
;2022-08-10 03:58:47;86;2022-08-10 03:58:47;95;2022-08-10 03:58:47;641;2022-08-10 03:58:47;42;2022-08-10 03:58:47;0;2022-08-10 03:58:47;46;2022-08-10 03:58:47;1;2022-08-10 03:58:47;28.1;2022-08-10 03:58:47;1577964629;2022-08-10 03:58:47;normal
;2022-08-10 04:03:47;86;2022-08-10 04:03:47;95;2022-08-10 04:03:47;591;2022-08-10 04:03:47;42;2022-08-10 04:03:47;0;2022-08-10 04:03:47;46;2022-08-10 04:03:47;1;2022-08-10 04:03:47;28.2;2022-08-10 04:03:47;1577964929;2022-08-10 04:03:47;normal
;2022-08-10 04:08:47;86;2022-08-10 04:08:47;95;2022-08-10 04:08:47;643;2022-08-10 04:08:47;42;2022-08-10 04:08:47;0;2022-08-10 04:08:47;46;2022-08-10 04:08:47;1;2022-08-10 04:08:47;28.1;2022-08-10 04:08:47;1577965229;2022-08-10 04:08:47;normal
;2022-08-10 04:13:47;81;2022-08-10 04:13:47;95;2022-08-10 04:13:47;627;2022-08-10 04:13:47;42;2022-08-10 04:13:47;0;2022-08-10 04:13:47;46;2022-08-10 04:13:47;1;2022-08-10 04:13:47;28.1;2022-08-10 04:13:47;1577965535;2022-08-10 04:13:47;normal
;2022-08-10 04:18:47;85;2022-08-10 04:18:47;95;2022-08-10 04:18:47;626;2022-08-10 04:18:47;42;2022-08-10 04:18:47;0;2022-08-10 04:18:47;50;2022-08-10 04:18:47;1;2022-08-10 04:18:47;28.1;2022-08-10 04:18:47;1577965829;2022-08-10 04:18:47;normal
;2022-08-10 04:23:47;86;2022-08-10 04:23:47;95;2022-08-10 04:23:47;611;2022-08-10 04:23:47;42;2022-08-10 04:23:47;0;2022-08-10 04:23:47;46;2022-08-10 04:23:47;1;2022-08-10 04:23:47;28.1;2022-08-10 04:23:47;1577966129;2022-08-10 04:23:47;normal
;2022-08-10 04:28:47;86;2022-08-10 04:28:47;95;2022-08-10 04:28:47;621;2022-08-10 04:28:47;42;2022-08-10 04:28:47;0;2022-08-10 04:28:47;46;2022-08-10 04:28:47;1;2022-08-10 04:28:47;28.1;2022-08-10 04:28:47;1577966429;2022-08-10 04:28:47;normal
;2022-08-10 04:33:47;86;2022-08-10 04:33:47;95;2022-08-10 04:33:47;635;2022-08-10 04:33:47;42;2022-08-10 04:33:47;2;2022-08-10 04:33:47;46;2022-08-10 04:33:47;1;2022-08-10 04:33:47;28.1;2022-08-10 04:33:47;1577966729;2022-08-10 04:33:47;normal
;2022-08-10 04:38:47;86;2022-08-10 04:38:47;95;2022-08-10 04:38:47;627;2022-08-10 04:38:47;42;2022-08-10 04:38:47;2;2022-08-10 04:38:47;46;2022-08-10 04:38:47;1;2022-08-10 04:38:47;28.1;2022-08-10 04:38:47;1577967029;2022-08-10 04:38:47;normal
;2022-08-10 04:43:46;84;2022-08-10 04:43:46;95;2022-08-10 04:43:46;621;2022-08-10 04:43:46;42;2022-08-10 04:43:46;2;2022-08-10 04:43:46;46;2022-08-10 04:43:46;1;2022-08-10 04:43:46;28.1;2022-08-10 04:43:46;1577967329;2022-08-10 04:43:46;normal
;2022-08-10 04:48:47;86;2022-08-10 04:48:47;95;2022-08-10 04:48:47;623;2022-08-10 04:48:47;42;2022-08-10 04:48:47;5;2022-08-10 04:48:47;46;2022-08-10 04:48:47;1;2022-08-10 04:48:47;28.1;2022-08-10 04:48:47;1577967629;2022-08-10 04:48:47;normal
;2022-08-10 04:53:46;86;2022-08-10 04:53:46;95;2022-08-10 04:53:46;614;2022-08-10 04:53:46;42;2022-08-10 04:53:46;5;2022-08-10 04:53:46;46;2022-08-10 04:53:46;1;2022-08-10 04:53:46;28.1;2022-08-10 04:53:46;1577967929;2022-08-10 04:53:46;normal
;2022-08-10 04:58:46;86;2022-08-10 04:58:46;95;2022-08-10 04:58:46;625;2022-08-10 04:58:46;42;2022-08-10 04:58:46;7;2022-08-10 04:58:46;46;2022-08-10 04:58:46;1;2022-08-10 04:58:46;28.1;2022-08-10 04:58:46;1577968229;2022-08-10 04:58:46;normal
;2022-08-10 05:03:47;85;2022-08-10 05:03:47;95;2022-08-10 05:03:47;617;2022-08-10 05:03:47;42;2022-08-10 05:03:47;12;2022-08-10 05:03:47;46;2022-08-10 05:03:47;1;2022-08-10 05:03:47;28.1;2022-08-10 05:03:47;1577968529;2022-08-10 05:03:47;normal
;2022-08-10 05:13:47;86;2022-08-10 05:13:47;95;2022-08-10 05:13:47;621;2022-08-10 05:13:47;42;2022-08-10 05:13:47;17;2022-08-10 05:13:47;46;2022-08-10 05:13:47;1;2022-08-10 05:13:47;28;2022-08-10 05:13:47;1577968894;2022-08-10 05:13:47;normal
;2022-08-10 05:13:49;86;2022-08-10 05:13:49;95;2022-08-10 05:13:49;610;2022-08-10 05:13:49;42;2022-08-10 05:13:49;20;2022-08-10 05:13:49;50;2022-08-10 05:13:49;1;2022-08-10 05:13:49;28;2022-08-10 05:13:49;1577969129;2022-08-10 05:13:49;normal
;2022-08-10 05:18:47;86;2022-08-10 05:18:47;95;2022-08-10 05:18:47;619;2022-08-10 05:18:47;42;2022-08-10 05:18:47;20;2022-08-10 05:18:47;46;2022-08-10 05:18:47;1;2022-08-10 05:18:47;28;2022-08-10 05:18:47;1577969429;2022-08-10 05:18:47;normal
;2022-08-10 05:23:47;86;2022-08-10 05:23:47;95;2022-08-10 05:23:47;634;2022-08-10 05:23:47;42;2022-08-10 05:23:47;28;2022-08-10 05:23:47;46;2022-08-10 05:23:47;1;2022-08-10 05:23:47;28;2022-08-10 05:23:47;1577969729;2022-08-10 05:23:47;normal
;2022-08-10 05:28:47;86;2022-08-10 05:28:47;95;2022-08-10 05:28:47;626;2022-08-10 05:28:47;42;2022-08-10 05:28:47;53;2022-08-10 05:28:47;46;2022-08-10 05:28:47;1;2022-08-10 05:28:47;28;2022-08-10 05:28:47;1577970029;2022-08-10 05:28:47;normal
;2022-08-10 05:33:47;86;2022-08-10 05:33:47;95;2022-08-10 05:33:47;620;2022-08-10 05:33:47;42;2022-08-10 05:33:47;76;2022-08-10 05:33:47;46;2022-08-10 05:33:47;1;2022-08-10 05:33:47;28;2022-08-10 05:33:47;1577970329;2022-08-10 05:33:47;normal
;2022-08-10 05:38:47;87;2022-08-10 05:38:47;95;2022-08-10 05:38:47;621;2022-08-10 05:38:47;42;2022-08-10 05:38:47;84;2022-08-10 05:38:47;46;2022-08-10 05:38:47;1;2022-08-10 05:38:47;28;2022-08-10 05:38:47;1577970629;2022-08-10 05:38:47;normal
